id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
13441,45.0,technician,married,secondary,no,0.0,no,no,cellular,9.0,jul,113.0,2.0,-1.0,0.0,unknown,0
27418,57.0,unemployed,married,primary,no,3367.0,no,no,telephone,21.0,nov,126.0,1.0,-1.0,0.0,unknown,0
33242,48.0,services,married,primary,no,0.0,yes,no,cellular,20.0,apr,90.0,2.0,,1.0,failure,0
4263,49.0,blue-collar,married,primary,no,1536.0,yes,no,unknown,19.0,may,400.0,2.0,-1.0,0.0,unknown,0
37364,33.0,blue-collar,single,secondary,no,185.0,yes,no,cellular,13.0,may,298.0,1.0,-1.0,0.0,unknown,0
2220,30.0,management,divorced,secondary,no,37.0,no,no,unknown,12.0,may,262.0,2.0,-1.0,0.0,,0
29007,32.0,admin.,divorced,secondary,no,714.0,no,no,cellular,2.0,feb,221.0,1.0,-1.0,0.0,unknown,0
14385,50.0,technician,married,secondary,no,156.0,no,yes,cellular,14.0,jul,1130.0,3.0,-1.0,0.0,unknown,1
16615,41.0,management,married,tertiary,no,0.0,yes,no,cellular,24.0,jul,197.0,1.0,-1.0,0.0,unknown,0
12214,47.0,blue-collar,divorced,secondary,no,18.0,yes,no,unknown,20.0,jun,12.0,24.0,-1.0,0.0,unknown,0
7178,32.0,admin.,married,tertiary,no,118.0,no,no,unknown,29.0,may,358.0,10.0,-1.0,0.0,unknown,0
36962,46.0,services,married,secondary,no,2381.0,yes,no,telephone,12.0,may,220.0,3.0,363.0,1.0,other,0
15784,60.0,retired,divorced,primary,no,685.0,no,yes,telephone,21.0,jul,89.0,1.0,-1.0,0.0,unknown,0
36188,40.0,technician,single,secondary,no,374.0,yes,yes,cellular,11.0,may,274.0,1.0,-1.0,0.0,unknown,0
25012,56.0,management,married,tertiary,,15520.0,no,no,cellular,18.0,nov,420.0,1.0,-1.0,0.0,unknown,0
39196,32.0,admin.,single,unknown,no,2692.0,yes,no,cellular,18.0,may,,2.0,-1.0,0.0,unknown,0
27328,58.0,management,divorced,tertiary,no,26254.0,yes,no,cellular,21.0,nov,53.0,1.0,31.0,1.0,failure,0
33185,43.0,unemployed,married,secondary,no,948.0,yes,no,cellular,20.0,apr,199.0,6.0,-1.0,0.0,unknown,0
29097,53.0,management,married,primary,no,798.0,yes,no,telephone,2.0,feb,45.0,1.0,217.0,2.0,failure,0
29617,44.0,admin.,married,secondary,no,497.0,yes,no,cellular,3.0,feb,321.0,3.0,270.0,2.0,other,0
40271,47.0,management,single,tertiary,no,372.0,no,no,cellular,15.0,jun,257.0,1.0,-1.0,0.0,unknown,1
13369,38.0,self-employed,married,primary,no,618.0,no,no,cellular,9.0,jul,184.0,1.0,,0.0,unknown,0
42225,44.0,self-employed,divorced,tertiary,no,1070.0,yes,no,cellular,11.0,nov,172.0,1.0,91.0,5.0,success,1
8944,39.0,blue-collar,married,primary,no,104.0,,no,unknown,4.0,jun,624.0,2.0,-1.0,0.0,unknown,0
31076,42.0,management,divorced,unknown,no,7702.0,no,no,cellular,16.0,feb,138.0,2.0,-1.0,0.0,unknown,1
26884,32.0,admin.,married,tertiary,no,1019.0,yes,no,cellular,20.0,nov,489.0,2.0,-1.0,0.0,unknown,0
33391,32.0,management,single,tertiary,no,914.0,yes,no,cellular,20.0,apr,224.0,1.0,-1.0,0.0,unknown,0
9516,29.0,blue-collar,single,primary,no,213.0,yes,no,unknown,6.0,jun,2653.0,3.0,-1.0,0.0,unknown,1
28968,47.0,technician,divorced,secondary,no,129.0,no,no,cellular,2.0,feb,110.0,2.0,222.0,2.0,failure,0
19508,45.0,self-employed,married,secondary,no,3098.0,yes,no,cellular,7.0,aug,159.0,2.0,-1.0,0.0,unknown,0
7686,50.0,management,married,tertiary,no,1158.0,yes,no,unknown,30.0,may,150.0,1.0,-1.0,0.0,unknown,0
28594,31.0,entrepreneur,married,tertiary,no,312.0,no,no,cellular,29.0,jan,468.0,2.0,-1.0,0.0,unknown,0
30702,30.0,student,single,tertiary,no,300.0,,no,cellular,6.0,feb,38.0,1.0,-1.0,0.0,unknown,0
6831,29.0,admin.,single,unknown,no,175.0,no,no,unknown,28.0,may,597.0,3.0,-1.0,0.0,unknown,0
37003,27.0,technician,married,secondary,no,31.0,no,no,cellular,13.0,may,136.0,2.0,-1.0,0.0,unknown,0
11523,40.0,services,married,primary,no,2469.0,no,yes,unknown,19.0,jun,202.0,2.0,-1.0,0.0,unknown,0
14539,35.0,management,divorced,tertiary,no,286.0,yes,no,cellular,15.0,jul,164.0,,-1.0,0.0,unknown,0
31514,36.0,technician,married,secondary,,4613.0,no,no,cellular,2.0,apr,320.0,1.0,134.0,2.0,failure,0
4728,35.0,blue-collar,married,secondary,no,514.0,yes,no,unknown,20.0,may,247.0,2.0,-1.0,0.0,unknown,0
21101,35.0,technician,single,secondary,no,663.0,no,yes,cellular,14.0,aug,215.0,2.0,-1.0,0.0,unknown,0
15768,48.0,technician,married,secondary,no,0.0,yes,no,cellular,21.0,jul,112.0,1.0,-1.0,0.0,unknown,0
5095,32.0,admin.,divorced,secondary,no,335.0,,no,unknown,21.0,may,501.0,2.0,-1.0,0.0,unknown,0
13892,29.0,self-employed,single,secondary,no,1186.0,no,no,cellular,10.0,jul,313.0,1.0,-1.0,0.0,unknown,0
9344,25.0,management,single,tertiary,no,490.0,yes,no,unknown,6.0,jun,246.0,3.0,-1.0,0.0,unknown,0
42609,70.0,retired,married,primary,no,3230.0,no,,cellular,11.0,jan,300.0,2.0,48.0,1.0,failure,0
36892,49.0,management,divorced,tertiary,no,108.0,yes,no,cellular,12.0,may,288.0,2.0,350.0,2.0,failure,0
19083,56.0,retired,married,secondary,no,364.0,no,no,cellular,5.0,aug,105.0,1.0,-1.0,0.0,unknown,0
36373,37.0,technician,married,primary,no,1653.0,yes,yes,cellular,11.0,may,285.0,2.0,349.0,10.0,failure,0
31491,49.0,management,divorced,tertiary,no,,no,no,,1.0,apr,285.0,3.0,132.0,2.0,failure,0
15062,38.0,management,divorced,tertiary,,151.0,yes,no,cellular,17.0,jul,50.0,1.0,-1.0,0.0,unknown,0
34294,33.0,unemployed,single,tertiary,no,850.0,no,no,cellular,4.0,may,324.0,3.0,-1.0,0.0,unknown,0
32283,40.0,services,single,secondary,no,2284.0,yes,no,telephone,16.0,apr,100.0,,-1.0,0.0,unknown,0
32382,37.0,blue-collar,married,secondary,no,2848.0,yes,no,cellular,16.0,apr,280.0,2.0,147.0,3.0,failure,0
12124,45.0,services,single,secondary,no,1515.0,no,no,unknown,20.0,jun,14.0,4.0,-1.0,0.0,unknown,0
16557,42.0,housemaid,single,primary,no,206.0,no,yes,cellular,24.0,jul,148.0,1.0,-1.0,0.0,unknown,0
25164,35.0,admin.,married,secondary,,421.0,yes,no,cellular,18.0,nov,350.0,1.0,-1.0,0.0,unknown,0
38469,40.0,admin.,single,secondary,no,50.0,no,no,cellular,15.0,may,837.0,1.0,-1.0,0.0,unknown,1
23173,39.0,technician,married,secondary,no,462.0,no,no,cellular,27.0,aug,157.0,4.0,-1.0,0.0,unknown,0
28676,30.0,services,married,secondary,no,2212.0,yes,no,telephone,30.0,jan,41.0,1.0,249.0,2.0,other,0
14921,32.0,admin.,married,secondary,no,198.0,no,no,cellular,16.0,jul,132.0,2.0,-1.0,0.0,unknown,0
5811,48.0,services,divorced,secondary,no,569.0,yes,yes,unknown,26.0,may,151.0,1.0,-1.0,0.0,unknown,0
9740,44.0,blue-collar,married,,no,2135.0,no,no,unknown,9.0,jun,61.0,1.0,-1.0,0.0,unknown,0
37592,33.0,management,single,tertiary,no,283.0,yes,no,cellular,14.0,may,40.0,1.0,-1.0,0.0,unknown,0
15107,60.0,retired,divorced,tertiary,no,129.0,no,no,cellular,17.0,jul,490.0,7.0,-1.0,0.0,unknown,0
36269,50.0,admin.,married,secondary,no,326.0,yes,no,cellular,11.0,may,124.0,1.0,369.0,2.0,failure,0
45097,63.0,retired,married,secondary,no,1495.0,no,no,cellular,25.0,oct,389.0,1.0,195.0,4.0,other,1
3189,50.0,management,married,tertiary,no,-516.0,yes,no,unknown,15.0,may,226.0,2.0,-1.0,0.0,unknown,0
45090,57.0,unemployed,divorced,primary,no,282.0,no,no,cellular,22.0,oct,460.0,1.0,88.0,4.0,other,0
33393,37.0,services,married,secondary,no,1498.0,yes,no,cellular,20.0,apr,107.0,1.0,-1.0,0.0,unknown,0
22945,35.0,management,married,tertiary,no,1285.0,no,no,cellular,26.0,aug,100.0,4.0,-1.0,0.0,unknown,0
17530,36.0,admin.,married,secondary,no,-323.0,yes,,cellular,29.0,jul,118.0,8.0,-1.0,0.0,unknown,0
5329,31.0,entrepreneur,married,tertiary,no,0.0,yes,no,unknown,23.0,may,275.0,2.0,-1.0,0.0,unknown,0
38497,52.0,technician,divorced,secondary,no,144.0,yes,no,cellular,15.0,may,362.0,1.0,-1.0,0.0,unknown,0
7893,40.0,blue-collar,married,primary,no,3693.0,yes,no,unknown,30.0,may,57.0,10.0,-1.0,0.0,unknown,0
39799,60.0,management,married,tertiary,no,261.0,yes,yes,cellular,1.0,jun,128.0,1.0,192.0,1.0,failure,0
25734,46.0,services,married,secondary,no,2420.0,no,no,cellular,19.0,nov,405.0,,-1.0,0.0,unknown,0
17125,38.0,admin.,married,primary,no,0.0,yes,yes,telephone,25.0,jul,163.0,,-1.0,0.0,unknown,0
20141,43.0,services,married,tertiary,no,2764.0,no,no,cellular,11.0,aug,270.0,2.0,-1.0,0.0,unknown,0
42159,49.0,technician,married,secondary,no,402.0,no,no,cellular,5.0,nov,76.0,2.0,-1.0,0.0,unknown,0
32532,34.0,services,married,secondary,no,210.0,yes,yes,cellular,17.0,apr,175.0,1.0,332.0,1.0,failure,0
17433,35.0,services,divorced,secondary,no,742.0,no,no,cellular,28.0,jul,83.0,7.0,-1.0,0.0,unknown,0
31289,29.0,technician,married,tertiary,no,676.0,no,no,cellular,9.0,mar,93.0,2.0,224.0,4.0,failure,0
42085,47.0,unemployed,married,tertiary,no,1725.0,yes,yes,cellular,30.0,oct,183.0,2.0,-1.0,0.0,unknown,0
12440,57.0,retired,married,secondary,no,0.0,no,yes,unknown,30.0,jun,104.0,2.0,-1.0,0.0,unknown,0
23878,54.0,technician,married,secondary,no,184.0,no,no,cellular,29.0,aug,81.0,8.0,-1.0,0.0,unknown,0
27916,54.0,management,married,unknown,no,876.0,yes,no,cellular,28.0,jan,,2.0,198.0,3.0,failure,0
19351,32.0,technician,,secondary,no,145.0,no,,cellular,6.0,aug,135.0,,-1.0,0.0,,0
15417,27.0,admin.,married,secondary,no,53.0,yes,no,cellular,18.0,jul,362.0,2.0,-1.0,0.0,unknown,0
283,54.0,,married,tertiary,no,258.0,no,no,unknown,5.0,may,310.0,4.0,-1.0,0.0,unknown,0
23548,32.0,management,married,tertiary,no,0.0,no,no,cellular,28.0,aug,15.0,13.0,-1.0,0.0,unknown,0
27099,53.0,blue-collar,married,secondary,no,1777.0,yes,no,cellular,21.0,nov,796.0,5.0,154.0,1.0,failure,1
34229,30.0,management,single,tertiary,no,220.0,yes,no,cellular,4.0,may,233.0,2.0,-1.0,0.0,,0
44738,46.0,student,single,unknown,no,1527.0,no,no,cellular,8.0,sep,358.0,3.0,184.0,1.0,success,1
37728,33.0,blue-collar,married,secondary,no,687.0,yes,no,cellular,14.0,may,72.0,2.0,370.0,1.0,failure,0
15668,34.0,blue-collar,single,primary,no,0.0,yes,yes,cellular,21.0,jul,100.0,2.0,-1.0,0.0,unknown,0
20605,60.0,retired,married,tertiary,no,1141.0,no,no,cellular,12.0,aug,66.0,4.0,-1.0,0.0,unknown,0
38786,32.0,blue-collar,married,secondary,no,36.0,yes,no,cellular,18.0,may,116.0,,-1.0,0.0,unknown,0
3376,43.0,technician,married,secondary,no,78.0,yes,no,unknown,15.0,may,80.0,,-1.0,0.0,unknown,0
19541,36.0,admin.,married,secondary,no,540.0,no,yes,cellular,7.0,aug,95.0,2.0,-1.0,0.0,unknown,0
1346,,admin.,married,secondary,no,323.0,yes,yes,unknown,8.0,may,280.0,2.0,-1.0,0.0,unknown,0
13585,25.0,services,single,secondary,no,281.0,no,yes,cellular,9.0,jul,173.0,1.0,-1.0,0.0,unknown,0
14189,40.0,blue-collar,married,secondary,no,178.0,yes,no,cellular,11.0,jul,595.0,2.0,-1.0,0.0,unknown,0
40601,32.0,services,married,unknown,no,1016.0,no,no,cellular,30.0,jul,141.0,2.0,-1.0,0.0,unknown,0
409,38.0,technician,married,secondary,no,284.0,yes,no,unknown,6.0,may,483.0,1.0,-1.0,0.0,unknown,0
26112,30.0,self-employed,single,tertiary,no,189.0,no,no,cellular,19.0,nov,71.0,4.0,-1.0,0.0,unknown,0
3926,32.0,housemaid,divorced,secondary,no,715.0,yes,yes,unknown,16.0,may,14.0,15.0,-1.0,0.0,unknown,0
40183,57.0,management,married,tertiary,no,256.0,no,no,cellular,5.0,jun,304.0,2.0,91.0,1.0,success,1
40738,63.0,management,married,tertiary,no,5112.0,no,no,telephone,10.0,aug,255.0,3.0,-1.0,0.0,unknown,0
34954,32.0,admin.,married,secondary,no,752.0,yes,no,cellular,6.0,may,519.0,2.0,166.0,5.0,failure,1
15736,31.0,blue-collar,married,secondary,no,-498.0,,no,cellular,21.0,jul,357.0,1.0,-1.0,0.0,unknown,0
32760,37.0,blue-collar,married,primary,no,3154.0,yes,no,cellular,17.0,apr,404.0,,305.0,3.0,failure,1
11833,20.0,student,single,secondary,no,-322.0,yes,no,unknown,20.0,jun,73.0,4.0,-1.0,0.0,unknown,0
23057,53.0,management,married,tertiary,no,,no,no,cellular,26.0,aug,240.0,2.0,-1.0,0.0,unknown,0
7995,44.0,entrepreneur,married,tertiary,no,307.0,yes,no,unknown,2.0,jun,338.0,2.0,-1.0,0.0,unknown,0
30718,49.0,management,married,secondary,no,48.0,no,no,cellular,6.0,feb,526.0,4.0,-1.0,0.0,unknown,0
1753,46.0,technician,divorced,secondary,no,164.0,yes,no,unknown,9.0,,229.0,2.0,-1.0,0.0,unknown,0
35833,43.0,technician,married,secondary,no,0.0,no,yes,cellular,8.0,may,9.0,2.0,172.0,5.0,failure,0
42504,57.0,retired,married,secondary,no,5313.0,no,no,cellular,16.0,dec,283.0,2.0,196.0,1.0,success,1
20418,51.0,admin.,married,secondary,no,1535.0,no,no,cellular,12.0,aug,359.0,2.0,-1.0,0.0,unknown,0
32354,48.0,management,single,tertiary,no,430.0,yes,no,cellular,16.0,apr,44.0,1.0,-1.0,0.0,unknown,0
41480,,admin.,single,secondary,no,3529.0,no,yes,cellular,7.0,,57.0,2.0,-1.0,0.0,unknown,0
2021,34.0,technician,married,secondary,no,484.0,no,no,unknown,9.0,may,84.0,4.0,-1.0,0.0,,0
20783,58.0,technician,single,secondary,no,382.0,no,no,cellular,13.0,aug,460.0,2.0,-1.0,0.0,unknown,0
35588,50.0,blue-collar,married,secondary,no,26.0,yes,no,cellular,7.0,may,245.0,5.0,366.0,2.0,failure,0
38,53.0,technician,married,secondary,no,-3.0,no,no,unknown,5.0,may,1666.0,1.0,-1.0,0.0,unknown,0
12844,35.0,blue-collar,married,primary,no,63.0,no,yes,cellular,7.0,jul,243.0,,-1.0,0.0,unknown,0
2147,28.0,technician,single,tertiary,no,-214.0,yes,no,unknown,12.0,may,140.0,3.0,-1.0,0.0,unknown,0
18829,36.0,management,married,tertiary,no,3007.0,yes,no,cellular,4.0,aug,160.0,1.0,-1.0,0.0,unknown,0
29084,27.0,technician,married,tertiary,no,10451.0,yes,no,cellular,2.0,feb,45.0,1.0,-1.0,0.0,unknown,0
5110,33.0,services,married,secondary,no,881.0,yes,no,unknown,21.0,may,67.0,5.0,-1.0,0.0,unknown,0
18319,39.0,services,divorced,secondary,no,42.0,no,no,cellular,31.0,jul,75.0,2.0,-1.0,0.0,unknown,0
19927,49.0,management,divorced,tertiary,no,10.0,no,no,cellular,8.0,aug,169.0,2.0,-1.0,0.0,unknown,0
11862,44.0,technician,married,secondary,no,251.0,no,no,unknown,20.0,jun,14.0,6.0,-1.0,0.0,unknown,0
35671,56.0,admin.,divorced,unknown,no,789.0,yes,no,cellular,8.0,may,1022.0,1.0,360.0,2.0,failure,0
869,38.0,management,single,tertiary,no,673.0,yes,no,unknown,7.0,may,184.0,1.0,-1.0,0.0,unknown,0
33228,33.0,blue-collar,married,primary,no,2861.0,yes,no,cellular,20.0,apr,128.0,3.0,-1.0,0.0,unknown,0
27899,41.0,housemaid,married,primary,no,2429.0,no,no,cellular,28.0,jan,51.0,1.0,-1.0,0.0,unknown,0
8714,41.0,technician,married,unknown,no,-1136.0,yes,yes,unknown,4.0,jun,89.0,1.0,-1.0,0.0,unknown,0
11093,50.0,services,married,secondary,no,1134.0,no,no,unknown,18.0,jun,53.0,2.0,-1.0,0.0,unknown,0
24124,34.0,entrepreneur,married,tertiary,no,0.0,yes,no,telephone,4.0,nov,217.0,1.0,-1.0,0.0,unknown,0
27991,33.0,technician,single,secondary,no,0.0,yes,no,cellular,28.0,jan,191.0,2.0,-1.0,0.0,unknown,0
9820,39.0,blue-collar,divorced,secondary,no,2601.0,no,no,unknown,9.0,jun,70.0,1.0,-1.0,0.0,unknown,0
16671,38.0,unemployed,married,secondary,no,0.0,no,no,cellular,24.0,jul,168.0,2.0,-1.0,0.0,unknown,0
40005,32.0,services,single,tertiary,no,785.0,no,no,cellular,3.0,jun,273.0,1.0,-1.0,0.0,unknown,0
38366,22.0,student,single,secondary,no,2589.0,yes,no,cellular,15.0,may,239.0,1.0,352.0,,other,0
30102,38.0,admin.,married,secondary,no,599.0,yes,no,cellular,4.0,feb,331.0,2.0,,0.0,unknown,0
16626,38.0,technician,married,tertiary,no,-255.0,yes,yes,cellular,24.0,,63.0,1.0,-1.0,0.0,unknown,0
15940,37.0,admin.,divorced,tertiary,no,0.0,yes,yes,cellular,22.0,jul,139.0,3.0,-1.0,0.0,unknown,0
9995,49.0,technician,married,secondary,no,378.0,no,no,unknown,9.0,jun,189.0,2.0,-1.0,0.0,unknown,0
25739,57.0,retired,married,primary,no,6969.0,no,no,cellular,19.0,nov,152.0,2.0,-1.0,0.0,unknown,0
41414,72.0,management,married,secondary,no,6199.0,no,no,cellular,3.0,sep,531.0,1.0,-1.0,0.0,unknown,0
34590,51.0,entrepreneur,married,tertiary,no,3921.0,yes,no,cellular,5.0,may,168.0,1.0,-1.0,0.0,unknown,0
24717,42.0,technician,married,secondary,no,525.0,no,no,cellular,17.0,nov,172.0,3.0,-1.0,0.0,unknown,0
15224,26.0,student,single,tertiary,yes,47.0,no,yes,cellular,17.0,jul,257.0,2.0,-1.0,0.0,unknown,0
25251,38.0,technician,married,secondary,no,508.0,yes,no,cellular,18.0,nov,722.0,3.0,175.0,2.0,failure,0
37934,26.0,student,single,primary,no,114.0,yes,no,cellular,14.0,may,226.0,2.0,-1.0,0.0,unknown,0
42112,35.0,self-employed,single,tertiary,no,5462.0,no,no,cellular,2.0,nov,188.0,1.0,186.0,1.0,success,1
40094,31.0,management,single,tertiary,no,617.0,no,no,cellular,4.0,jun,1161.0,1.0,,2.0,success,1
42445,31.0,technician,married,secondary,no,684.0,yes,no,cellular,7.0,dec,620.0,3.0,-1.0,0.0,unknown,1
8615,37.0,admin.,married,unknown,no,2236.0,yes,no,unknown,3.0,jun,495.0,2.0,-1.0,0.0,unknown,0
36826,36.0,blue-collar,married,secondary,no,129.0,yes,no,cellular,12.0,may,183.0,4.0,-1.0,0.0,unknown,0
35404,51.0,admin.,married,secondary,no,3025.0,no,no,cellular,7.0,may,476.0,1.0,352.0,1.0,other,1
29087,46.0,blue-collar,married,primary,no,,yes,no,cellular,2.0,feb,90.0,1.0,-1.0,0.0,unknown,0
42607,29.0,services,single,secondary,no,102.0,no,no,cellular,11.0,jan,111.0,1.0,210.0,4.0,failure,0
15096,28.0,blue-collar,married,secondary,no,379.0,no,yes,cellular,17.0,jul,164.0,1.0,-1.0,0.0,unknown,0
19787,31.0,blue-collar,married,secondary,no,379.0,no,no,cellular,8.0,aug,299.0,5.0,-1.0,0.0,unknown,0
21721,43.0,management,divorced,tertiary,no,3820.0,no,no,cellular,19.0,aug,86.0,5.0,-1.0,0.0,unknown,0
34769,39.0,technician,divorced,tertiary,yes,3.0,no,no,cellular,6.0,may,488.0,1.0,-1.0,0.0,unknown,1
42938,56.0,admin.,married,unknown,no,2038.0,no,no,cellular,8.0,feb,405.0,1.0,305.0,1.0,success,0
21732,40.0,technician,married,tertiary,no,0.0,no,no,cellular,19.0,aug,44.0,1.0,-1.0,0.0,unknown,0
33405,39.0,services,married,secondary,no,104.0,yes,no,cellular,20.0,apr,116.0,2.0,332.0,6.0,failure,0
30698,30.0,student,single,tertiary,no,0.0,no,no,cellular,6.0,feb,10.0,5.0,-1.0,0.0,unknown,0
14858,37.0,technician,married,secondary,no,2707.0,yes,no,telephone,16.0,jul,109.0,1.0,-1.0,,unknown,0
29658,37.0,services,divorced,secondary,no,1472.0,yes,no,cellular,3.0,feb,126.0,3.0,-1.0,0.0,unknown,0
1466,37.0,blue-collar,married,secondary,no,121.0,yes,no,unknown,8.0,may,617.0,2.0,-1.0,0.0,unknown,0
3960,46.0,technician,married,tertiary,no,2207.0,yes,no,unknown,16.0,may,243.0,3.0,-1.0,0.0,unknown,0
44757,64.0,retired,married,primary,no,48.0,no,no,cellular,9.0,sep,167.0,3.0,92.0,1.0,success,1
14729,25.0,blue-collar,married,secondary,no,0.0,no,yes,cellular,15.0,jul,1424.0,4.0,-1.0,0.0,unknown,1
2473,30.0,blue-collar,married,secondary,no,-166.0,yes,yes,unknown,13.0,may,255.0,5.0,-1.0,0.0,unknown,0
31555,61.0,technician,married,tertiary,no,0.0,no,no,cellular,3.0,apr,224.0,1.0,-1.0,0.0,unknown,0
11023,43.0,management,married,secondary,no,392.0,no,no,unknown,17.0,jun,332.0,5.0,-1.0,0.0,unknown,0
15797,49.0,technician,married,tertiary,no,-888.0,no,yes,cellular,21.0,jul,298.0,1.0,-1.0,0.0,unknown,0
17911,36.0,technician,married,secondary,no,318.0,no,no,cellular,30.0,jul,295.0,2.0,,0.0,unknown,0
41763,31.0,admin.,married,tertiary,no,80.0,yes,yes,cellular,13.0,oct,63.0,1.0,,0.0,unknown,0
42466,35.0,,married,secondary,no,13658.0,yes,no,telephone,9.0,dec,220.0,2.0,-1.0,0.0,unknown,0
36708,32.0,technician,married,secondary,,91.0,yes,no,cellular,12.0,may,209.0,1.0,-1.0,,unknown,0
41242,59.0,unemployed,married,secondary,no,1047.0,no,no,cellular,21.0,aug,438.0,1.0,184.0,3.0,success,1
7854,38.0,blue-collar,married,secondary,no,602.0,yes,no,unknown,30.0,may,161.0,12.0,-1.0,0.0,unknown,0
8328,23.0,blue-collar,single,secondary,no,27.0,yes,no,unknown,2.0,jun,280.0,2.0,-1.0,0.0,unknown,0
13934,38.0,management,married,tertiary,no,1722.0,yes,no,cellular,10.0,jul,500.0,1.0,-1.0,0.0,unknown,1
30229,59.0,blue-collar,married,primary,no,99.0,yes,no,cellular,5.0,feb,43.0,1.0,261.0,3.0,failure,0
1925,29.0,admin.,single,secondary,yes,-228.0,yes,no,unknown,9.0,may,279.0,1.0,-1.0,0.0,unknown,0
29479,32.0,blue-collar,married,secondary,no,4471.0,yes,no,cellular,3.0,feb,197.0,1.0,270.0,2.0,failure,0
26385,41.0,admin.,married,secondary,no,683.0,no,yes,cellular,20.0,nov,77.0,1.0,-1.0,0.0,unknown,0
25653,32.0,management,single,tertiary,no,2280.0,yes,no,cellular,19.0,nov,206.0,2.0,-1.0,0.0,unknown,0
1903,39.0,entrepreneur,married,secondary,no,1261.0,yes,no,unknown,9.0,may,129.0,2.0,-1.0,0.0,unknown,0
21509,54.0,blue-collar,married,secondary,no,0.0,no,no,cellular,19.0,aug,87.0,2.0,-1.0,0.0,unknown,0
35656,53.0,technician,divorced,unknown,no,629.0,,no,cellular,8.0,may,298.0,1.0,-1.0,0.0,unknown,0
176,53.0,admin.,divorced,secondary,no,1151.0,yes,no,unknown,5.0,may,412.0,1.0,-1.0,0.0,unknown,0
4739,,services,married,secondary,no,530.0,yes,no,unknown,20.0,may,51.0,7.0,-1.0,0.0,unknown,0
19011,50.0,technician,married,tertiary,no,2313.0,no,no,cellular,5.0,aug,553.0,1.0,-1.0,0.0,unknown,1
24800,47.0,unemployed,single,secondary,no,4819.0,no,no,cellular,18.0,nov,144.0,1.0,-1.0,0.0,unknown,0
79,49.0,services,divorced,secondary,no,0.0,yes,yes,unknown,5.0,may,272.0,1.0,-1.0,0.0,unknown,0
4421,34.0,,married,secondary,no,0.0,yes,no,unknown,20.0,may,79.0,1.0,-1.0,0.0,unknown,0
15761,35.0,management,married,tertiary,no,0.0,yes,no,cellular,21.0,jul,295.0,3.0,-1.0,0.0,unknown,0
42502,43.0,unemployed,married,secondary,no,775.0,no,no,,16.0,dec,325.0,1.0,124.0,2.0,failure,0
35762,31.0,management,single,secondary,no,1090.0,yes,no,cellular,8.0,may,50.0,1.0,303.0,1.0,failure,0
26508,44.0,management,single,tertiary,no,3812.0,no,no,cellular,20.0,nov,172.0,2.0,-1.0,0.0,unknown,0
26261,42.0,management,single,tertiary,no,7104.0,no,no,,20.0,nov,,6.0,-1.0,0.0,unknown,0
4361,37.0,blue-collar,married,primary,no,53.0,yes,no,unknown,19.0,may,467.0,4.0,-1.0,0.0,unknown,0
16203,35.0,management,single,secondary,no,1031.0,yes,no,cellular,22.0,jul,254.0,1.0,-1.0,0.0,unknown,0
377,38.0,admin.,single,secondary,no,393.0,no,no,unknown,6.0,may,184.0,2.0,-1.0,0.0,unknown,0
40145,59.0,retired,married,primary,no,0.0,no,no,cellular,5.0,jun,493.0,2.0,-1.0,0.0,unknown,1
34033,28.0,technician,single,secondary,no,,no,no,cellular,30.0,apr,278.0,1.0,-1.0,0.0,unknown,1
12780,59.0,retired,divorced,secondary,no,23.0,no,no,cellular,7.0,jul,66.0,1.0,-1.0,0.0,unknown,0
16841,52.0,admin.,divorced,secondary,no,121.0,yes,no,cellular,24.0,jul,241.0,2.0,-1.0,0.0,unknown,0
36193,42.0,technician,single,secondary,no,-853.0,yes,no,cellular,11.0,may,189.0,1.0,-1.0,0.0,unknown,0
24665,31.0,blue-collar,married,secondary,no,1354.0,yes,,cellular,17.0,nov,222.0,2.0,-1.0,0.0,unknown,0
3047,47.0,services,divorced,secondary,no,430.0,yes,yes,,14.0,may,335.0,1.0,-1.0,0.0,unknown,0
34879,30.0,services,married,secondary,no,78.0,yes,no,cellular,6.0,may,198.0,1.0,-1.0,0.0,unknown,0
43824,59.0,retired,married,primary,no,4007.0,no,no,cellular,28.0,may,581.0,3.0,63.0,6.0,failure,0
28386,39.0,services,married,secondary,no,1099.0,no,no,cellular,29.0,jan,211.0,2.0,245.0,6.0,failure,0
19319,49.0,services,married,secondary,no,153.0,no,no,cellular,6.0,aug,123.0,4.0,-1.0,0.0,unknown,0
3208,53.0,entrepreneur,married,tertiary,no,420.0,yes,no,unknown,15.0,may,100.0,1.0,-1.0,0.0,unknown,0
8641,28.0,services,single,primary,no,302.0,no,no,unknown,3.0,,248.0,9.0,,0.0,unknown,0
22230,30.0,technician,single,tertiary,no,6619.0,yes,no,cellular,21.0,aug,239.0,8.0,-1.0,0.0,unknown,0
44666,25.0,,single,secondary,no,154.0,no,no,cellular,2.0,sep,382.0,1.0,,,success,1
34874,23.0,services,married,secondary,no,83.0,yes,no,cellular,6.0,may,199.0,1.0,358.0,1.0,failure,0
17643,42.0,technician,single,tertiary,,2625.0,no,no,cellular,29.0,jul,2516.0,2.0,-1.0,0.0,unknown,1
38932,30.0,technician,married,secondary,no,1211.0,yes,no,cellular,18.0,may,176.0,1.0,-1.0,0.0,unknown,0
